"","case_month","res_state","res_county","county_fips_code","cases","hosp_yes","hosp_no","hosp_missing","death_yes","death_no","death_missing","jhu_cases","jhu_deaths","CovidDeathCount","CovidContributingCount","new_hosp_admissions","total_deaths"
"1166",2021-05-01,"NC","TRANSYLVANIA",37175,57,2,34,21,0,57,0,91,1,1,1,1,2
"1167",2021-05-01,"NC","UNION",37179,666,24,261,381,0,653,13,684,8,7,10,27,8
"1168",2021-05-01,"NC","VANCE",37181,78,5,44,29,0,77,1,97,1,4,4,11,2
"1169",2021-05-01,"NC","WAKE",37183,3023,33,1231,1759,0,3009,14,2836,7,21,22,125,9
"1170",2021-05-01,"NC","WATAUGA",37189,73,0,43,30,0,73,0,237,0,0,0,10,0
"1171",2021-05-01,"NC","WAYNE",37191,338,6,175,157,0,330,8,338,3,7,10,40,3
"1172",2021-05-01,"NC","WILKES",37193,233,5,103,125,0,218,15,228,2,3,3,15,4
"1173",2021-05-01,"NC","WILSON",37195,173,17,89,67,0,160,13,205,7,2,2,21,5
"1174",2021-05-01,"NC","YADKIN",37197,131,21,89,21,0,126,5,158,4,0,1,NA,5
"1175",2021-06-01,"NC","ALAMANCE",37001,214,17,122,75,0,212,2,303,3,4,5,56,1
"1176",2021-06-01,"NC","ALEXANDER",37003,42,6,17,19,0,41,1,40,1,0,0,NA,1
"1177",2021-06-01,"NC","ANSON",37007,35,2,26,7,0,34,1,29,1,0,0,0,1
"1178",2021-06-01,"NC","ASHE",37009,13,0,7,6,0,12,1,81,4,1,1,5,2
"1179",2021-06-01,"NC","BEAUFORT",37013,88,5,74,9,0,88,0,87,7,1,1,7,2
"1180",2021-06-01,"NC","BLADEN",37017,177,25,112,40,0,148,29,178,4,0,0,7,5
"1181",2021-06-01,"NC","BRUNSWICK",37019,93,3,72,18,0,92,1,86,3,1,1,2,2
"1182",2021-06-01,"NC","BUNCOMBE",37021,164,6,94,64,0,152,12,153,3,6,6,32,2
"1183",2021-06-01,"NC","BURKE",37023,125,2,60,63,0,124,1,105,4,5,6,11,3
"1184",2021-06-01,"NC","CABARRUS",37025,336,29,190,117,0,332,4,251,2,4,4,38,3
"1185",2021-06-01,"NC","CALDWELL",37027,100,8,55,37,0,97,3,95,0,1,1,9,3
"1186",2021-06-01,"NC","CARTERET",37031,86,2,15,69,0,62,24,44,3,2,2,11,1
"1187",2021-06-01,"NC","CASWELL",37033,23,1,17,5,0,12,11,14,1,0,0,NA,0
"1188",2021-06-01,"NC","CATAWBA",37035,219,19,126,74,0,202,17,177,7,3,8,49,5
"1189",2021-06-01,"NC","CHATHAM",37037,50,1,12,37,0,49,1,30,-1,0,0,4,0
"1190",2021-06-01,"NC","CHEROKEE",37039,48,1,35,12,0,47,1,20,4,1,1,6,4
"1191",2021-06-01,"NC","CLEVELAND",37045,161,7,122,32,0,158,3,132,1,0,1,12,1
"1192",2021-06-01,"NC","COLUMBUS",37047,95,6,44,45,0,82,13,87,1,4,4,17,2
"1193",2021-06-01,"NC","CRAVEN",37049,69,9,23,37,0,58,11,66,0,0,0,30,0
"1194",2021-06-01,"NC","CUMBERLAND",37051,694,26,519,149,0,687,7,703,12,7,7,34,8
"1195",2021-06-01,"NC","DARE",37055,55,5,46,4,0,55,0,49,0,0,0,5,0
"1196",2021-06-01,"NC","DAVIDSON",37057,184,8,43,133,0,182,2,178,5,6,10,22,4
"1197",2021-06-01,"NC","DAVIE",37059,34,3,9,22,0,22,12,37,2,0,0,0,1
"1198",2021-06-01,"NC","DUPLIN",37061,83,4,70,9,0,83,0,58,5,1,2,3,4
"1199",2021-06-01,"NC","DURHAM",37063,239,10,181,48,0,236,3,236,8,10,11,64,1
"1200",2021-06-01,"NC","EDGECOMBE",37065,58,0,17,41,0,57,1,55,0,0,0,5,0
"1201",2021-06-01,"NC","FORSYTH",37067,301,18,113,170,0,298,3,545,39,23,25,94,5
"1202",2021-06-01,"NC","FRANKLIN",37069,71,1,30,40,0,71,0,36,3,0,0,NA,1
"1203",2021-06-01,"NC","GASTON",37071,348,26,237,85,0,347,1,321,9,9,13,11,7
"1204",2021-06-01,"NC","GRANVILLE",37077,33,1,22,10,0,33,0,-6,0,0,0,2,0
"1205",2021-06-01,"NC","GREENE",37079,51,3,20,28,0,50,1,48,3,0,0,NA,0
"1206",2021-06-01,"NC","GUILFORD",37081,443,17,242,184,0,419,24,563,11,11,14,142,6
"1207",2021-06-01,"NC","HALIFAX",37083,49,5,25,19,0,47,2,42,2,1,1,10,2
"1208",2021-06-01,"NC","HARNETT",37085,186,13,157,16,0,185,1,216,5,1,2,16,4
"1209",2021-06-01,"NC","HAYWOOD",37087,39,2,20,17,0,39,0,48,3,1,1,4,1
"1210",2021-06-01,"NC","HENDERSON",37089,80,1,47,32,0,80,0,44,4,1,2,6,0
"1211",2021-06-01,"NC","HERTFORD",37091,12,0,5,7,0,12,0,6,0,0,0,2,0
"1212",2021-06-01,"NC","HOKE",37093,86,2,15,69,0,86,0,101,0,0,0,20,0
"1213",2021-06-01,"NC","IREDELL",37097,247,10,142,95,0,245,2,225,19,5,5,37,5
"1214",2021-06-01,"NC","JACKSON",37099,12,0,3,9,0,12,0,45,0,1,1,0,0
"1215",2021-06-01,"NC","JOHNSTON",37101,327,16,166,145,0,326,1,306,13,1,1,29,1
"1216",2021-06-01,"NC","LEE",37105,74,6,44,24,0,72,2,69,4,1,2,8,1
"1217",2021-06-01,"NC","LENOIR",37107,96,8,32,56,0,71,25,103,7,3,3,8,3
"1218",2021-06-01,"NC","LINCOLN",37109,98,5,58,35,0,97,1,70,0,3,3,8,0
"1219",2021-06-01,"NC","MACON",37113,31,2,22,7,0,31,0,10,1,0,0,4,1
"1220",2021-06-01,"NC","MARTIN",37117,54,6,24,24,0,53,1,57,1,0,0,14,0
"1221",2021-06-01,"NC","MCDOWELL",37111,42,1,33,8,0,42,0,14,0,1,1,2,0
"1222",2021-06-01,"NC","MECKLENBURG",37119,1382,30,846,506,0,1374,8,1404,7,17,21,143,6
"1223",2021-06-01,"NC","MONTGOMERY",37123,40,5,33,2,0,39,1,37,1,0,0,0,1
"1224",2021-06-01,"NC","MOORE",37125,106,6,87,13,0,105,1,87,4,2,2,31,2
"1225",2021-06-01,"NC","NASH",37127,123,6,65,52,0,121,2,100,3,3,3,30,3
"1226",2021-06-01,"NC","NEW HANOVER",37129,185,3,105,77,0,185,0,172,8,7,8,31,4
"1227",2021-06-01,"NC","ONSLOW",37133,308,10,245,53,0,294,14,429,6,5,5,17,6
"1228",2021-06-01,"NC","ORANGE",37135,65,3,43,19,0,63,2,27,0,5,6,46,0
"1229",2021-06-01,"NC","PASQUOTANK",37139,35,6,13,16,0,33,2,32,2,1,1,62,2
"1230",2021-06-01,"NC","PENDER",37141,65,5,8,52,0,53,12,50,2,0,0,0,0
"1231",2021-06-01,"NC","PERSON",37145,73,2,36,35,0,62,11,71,0,0,0,0,0
"1232",2021-06-01,"NC","PITT",37147,336,10,177,149,0,333,3,335,0,9,9,75,0
"1233",2021-06-01,"NC","RANDOLPH",37151,170,5,104,61,0,170,0,175,2,0,1,5,1
"1234",2021-06-01,"NC","RICHMOND",37153,98,10,79,9,0,96,2,91,1,2,2,NA,1
"1235",2021-06-01,"NC","ROBESON",37155,338,11,187,140,0,325,13,245,29,4,4,122,4
"1236",2021-06-01,"NC","ROCKINGHAM",37157,43,3,28,12,0,41,2,343,35,0,0,3,2
"1237",2021-06-01,"NC","ROWAN",37159,242,20,150,72,0,238,4,207,5,3,5,25,3
"1238",2021-06-01,"NC","RUTHERFORD",37161,45,4,15,26,0,43,2,42,4,3,5,2,4
"1239",2021-06-01,"NC","SAMPSON",37163,154,17,118,19,0,152,2,163,1,2,3,19,1
"1240",2021-06-01,"NC","SCOTLAND",37165,62,3,47,12,0,62,0,67,2,5,5,38,2
"1241",2021-06-01,"NC","STANLY",37167,55,6,4,45,0,53,2,42,4,2,2,7,2
"1242",2021-06-01,"NC","STOKES",37169,62,4,27,31,0,60,2,75,2,0,1,4,3
"1243",2021-06-01,"NC","SURRY",37171,49,1,24,24,0,48,1,66,4,4,5,24,3
"1244",2021-06-01,"NC","TRANSYLVANIA",37175,12,1,7,4,0,12,0,-6,0,0,0,0,0
"1245",2021-06-01,"NC","UNION",37179,310,17,160,133,0,308,2,258,3,1,1,18,1
"1246",2021-06-01,"NC","VANCE",37181,24,2,14,8,0,23,1,11,2,0,0,6,1
"1247",2021-06-01,"NC","WAKE",37183,921,15,554,352,0,918,3,791,9,15,20,52,10
"1248",2021-06-01,"NC","WATAUGA",37189,44,1,15,28,0,43,1,266,2,0,0,17,0
"1249",2021-06-01,"NC","WAYNE",37191,188,8,82,98,0,174,14,158,0,7,8,30,6
"1250",2021-06-01,"NC","WILKES",37193,130,6,55,69,0,126,4,171,5,1,1,18,3
"1251",2021-06-01,"NC","WILSON",37195,149,10,74,65,0,149,0,160,2,0,0,13,1
"1252",2021-06-01,"NC","YADKIN",37197,11,0,10,1,0,11,0,39,4,0,0,NA,0
"1253",2021-07-01,"NC","ALAMANCE",37001,673,29,400,244,0,668,5,385,-1,0,0,60,1
"1254",2021-07-01,"NC","ALEXANDER",37003,198,16,99,83,0,184,14,114,0,0,0,NA,1
"1255",2021-07-01,"NC","ANSON",37007,90,5,71,14,0,87,3,54,1,0,0,1,0
"1256",2021-07-01,"NC","ASHE",37009,103,2,78,23,0,103,0,60,0,2,3,5,0
"1257",2021-07-01,"NC","BEAUFORT",37013,111,5,86,20,0,110,1,101,1,0,0,9,0
"1258",2021-07-01,"NC","BLADEN",37017,390,29,271,90,0,364,26,259,10,3,4,6,11
"1259",2021-07-01,"NC","BRUNSWICK",37019,885,22,470,393,0,863,22,521,3,4,4,22,6
"1260",2021-07-01,"NC","BUNCOMBE",37021,1159,27,423,709,0,1146,13,659,3,5,6,86,4
"1261",2021-07-01,"NC","BURKE",37023,419,6,153,260,0,407,12,255,1,2,2,28,3
"1262",2021-07-01,"NC","CABARRUS",37025,1366,86,522,758,0,1352,14,872,4,8,11,116,8
"1263",2021-07-01,"NC","CALDWELL",37027,264,8,86,170,0,257,7,165,1,1,1,12,2
"1264",2021-07-01,"NC","CARTERET",37031,225,0,34,191,0,218,7,139,0,1,1,13,2
"1265",2021-07-01,"NC","CASWELL",37033,66,2,37,27,0,65,1,45,0,0,0,NA,0
"1266",2021-07-01,"NC","CATAWBA",37035,807,25,371,411,0,796,11,501,-1,3,3,70,0
"1267",2021-07-01,"NC","CHATHAM",37037,368,8,78,282,0,366,2,173,0,0,0,10,0
"1268",2021-07-01,"NC","CHEROKEE",37039,188,4,125,59,0,187,1,111,1,0,0,13,1
"1269",2021-07-01,"NC","CLEVELAND",37045,669,46,315,308,0,646,23,448,1,4,6,31,2
"1270",2021-07-01,"NC","COLUMBUS",37047,601,19,245,337,0,564,37,444,5,3,4,44,7
"1271",2021-07-01,"NC","CRAVEN",37049,342,17,98,227,0,328,14,187,1,2,4,27,2
"1272",2021-07-01,"NC","CUMBERLAND",37051,2970,137,1971,862,0,2921,49,2112,9,23,25,138,16
"1273",2021-07-01,"NC","CURRITUCK",37053,91,1,8,82,0,90,1,59,0,0,0,NA,0
"1274",2021-07-01,"NC","DARE",37055,262,4,214,44,0,261,1,175,0,0,0,2,0
"1275",2021-07-01,"NC","DAVIDSON",37057,614,19,256,339,0,607,7,396,7,4,5,18,4
"1276",2021-07-01,"NC","DAVIE",37059,205,11,56,138,0,183,22,129,3,0,0,0,3
"1277",2021-07-01,"NC","DUPLIN",37061,563,20,482,61,0,555,8,351,0,0,0,15,2
"1278",2021-07-01,"NC","DURHAM",37063,970,22,610,338,0,955,15,613,7,8,8,86,2
"1279",2021-07-01,"NC","EDGECOMBE",37065,216,4,102,110,0,213,3,145,2,0,0,13,3
"1280",2021-07-01,"NC","FORSYTH",37067,1350,55,394,901,0,1338,12,852,11,11,11,150,4
"1281",2021-07-01,"NC","FRANKLIN",37069,262,5,85,172,0,262,0,143,1,1,1,NA,0
"1282",2021-07-01,"NC","GASTON",37071,1137,93,615,429,0,1111,26,664,0,4,5,30,5
"1283",2021-07-01,"NC","GRANVILLE",37077,178,6,102,70,0,174,4,111,0,0,1,4,0
"1284",2021-07-01,"NC","GREENE",37079,122,3,78,41,0,122,0,82,1,0,0,NA,1
"1285",2021-07-01,"NC","GUILFORD",37081,1868,72,943,853,0,1827,41,1106,9,16,19,161,12
"1286",2021-07-01,"NC","HALIFAX",37083,195,6,94,95,0,194,1,133,2,3,3,10,2
"1287",2021-07-01,"NC","HARNETT",37085,1041,66,776,199,0,1018,23,608,2,3,3,52,3
"1288",2021-07-01,"NC","HAYWOOD",37087,282,16,143,123,0,255,27,188,0,1,1,18,1
"1289",2021-07-01,"NC","HENDERSON",37089,570,12,253,305,0,561,9,375,0,2,2,13,1
"1290",2021-07-01,"NC","HERTFORD",37091,25,0,12,13,0,14,11,18,0,1,1,6,0
"1291",2021-07-01,"NC","HOKE",37093,413,17,144,252,0,398,15,306,0,0,1,37,0
"1292",2021-07-01,"NC","IREDELL",37097,819,9,283,527,0,812,7,561,1,2,2,49,2
"1293",2021-07-01,"NC","JACKSON",37099,174,3,83,88,0,163,11,90,0,1,3,6,0
"1294",2021-07-01,"NC","JOHNSTON",37101,1404,72,694,638,0,1390,14,990,5,3,5,65,6
"1295",2021-07-01,"NC","LEE",37105,416,20,200,196,0,402,14,260,0,1,1,23,3
"1296",2021-07-01,"NC","LENOIR",37107,236,10,91,135,0,230,6,124,4,5,6,10,4
"1297",2021-07-01,"NC","LINCOLN",37109,544,9,268,267,0,540,4,362,0,3,3,28,1
"1298",2021-07-01,"NC","MACON",37113,128,11,101,16,0,117,11,41,0,0,0,6,0
"1299",2021-07-01,"NC","MADISON",37115,86,4,52,30,0,84,2,55,0,0,0,NA,0
"1300",2021-07-01,"NC","MARTIN",37117,127,13,72,42,0,111,16,87,1,0,1,5,1
"1301",2021-07-01,"NC","MCDOWELL",37111,224,10,173,41,0,209,15,94,0,0,0,5,1
"1302",2021-07-01,"NC","MECKLENBURG",37119,6449,60,2430,3959,0,6411,38,4478,15,26,28,327,17
"1303",2021-07-01,"NC","MONTGOMERY",37123,102,6,75,21,0,101,1,65,0,0,0,0,0
"1304",2021-07-01,"NC","MOORE",37125,531,24,339,168,0,513,18,366,2,8,11,100,2
"1305",2021-07-01,"NC","NASH",37127,285,11,146,128,0,280,5,145,5,4,5,31,2
"1306",2021-07-01,"NC","NEW HANOVER",37129,1004,22,547,435,0,988,16,557,3,9,9,87,4
"1307",2021-07-01,"NC","ONSLOW",37133,1529,40,1038,451,0,1506,23,889,5,8,10,40,8
"1308",2021-07-01,"NC","ORANGE",37135,308,9,193,106,0,296,12,201,0,5,6,70,0
"1309",2021-07-01,"NC","PASQUOTANK",37139,97,2,24,71,0,96,1,51,2,2,6,22,2
"1310",2021-07-01,"NC","PENDER",37141,410,39,65,306,0,390,20,267,0,2,3,0,0
"1311",2021-07-01,"NC","PERSON",37145,192,6,89,97,0,176,16,124,2,0,0,12,3
"1312",2021-07-01,"NC","PITT",37147,1080,22,483,575,0,1068,12,804,0,13,14,82,4
"1313",2021-07-01,"NC","POLK",37149,70,7,43,20,0,58,12,44,1,0,1,3,1
"1314",2021-07-01,"NC","RANDOLPH",37151,553,34,289,230,0,545,8,351,2,2,2,14,4
"1315",2021-07-01,"NC","RICHMOND",37153,423,32,309,82,0,389,34,345,2,3,3,NA,6
"1316",2021-07-01,"NC","ROBESON",37155,1422,61,562,799,0,1371,51,1071,9,9,9,106,7
"1317",2021-07-01,"NC","ROCKINGHAM",37157,312,19,172,121,0,306,6,228,17,2,2,7,3
"1318",2021-07-01,"NC","ROWAN",37159,849,36,468,345,0,834,15,545,5,3,5,33,3
"1319",2021-07-01,"NC","RUTHERFORD",37161,377,22,171,184,0,359,18,262,5,2,2,18,6
"1320",2021-07-01,"NC","SAMPSON",37163,401,17,309,75,0,401,0,258,1,0,0,15,1
"1321",2021-07-01,"NC","SCOTLAND",37165,276,9,229,38,0,250,26,199,1,4,4,54,2
"1322",2021-07-01,"NC","STANLY",37167,309,19,41,249,0,302,7,209,0,2,2,16,2
"1323",2021-07-01,"NC","STOKES",37169,231,13,140,78,0,231,0,140,0,0,0,0,0
"1324",2021-07-01,"NC","SURRY",37171,386,17,194,175,0,378,8,293,3,7,7,72,4
"1325",2021-07-01,"NC","TRANSYLVANIA",37175,211,9,117,85,0,208,3,110,0,0,0,11,0
"1326",2021-07-01,"NC","UNION",37179,1283,67,623,593,0,1266,17,921,2,1,2,44,2
"1327",2021-07-01,"NC","VANCE",37181,102,3,57,42,0,102,0,56,1,0,0,6,0
"1328",2021-07-01,"NC","WAKE",37183,4599,41,1775,2783,0,4573,26,3097,7,16,22,90,6
"1329",2021-07-01,"NC","WATAUGA",37189,123,2,86,35,0,121,2,50,0,1,1,15,1
"1330",2021-07-01,"NC","WAYNE",37191,630,23,172,435,0,618,12,396,-1,5,7,54,6
"1331",2021-07-01,"NC","WILKES",37193,364,7,179,178,0,360,4,229,0,0,0,19,1
"1332",2021-07-01,"NC","WILSON",37195,279,28,139,112,0,255,24,191,0,0,1,23,0
"1333",2021-07-01,"NC","YADKIN",37197,198,11,142,45,0,185,13,151,1,0,0,NA,1
"1334",2021-08-01,"NC","ALAMANCE",37001,2681,120,893,1668,0,2617,64,2320,5,12,12,96,11
"1335",2021-08-01,"NC","ALEXANDER",37003,781,28,160,593,0,760,21,704,11,0,0,NA,11
"1336",2021-08-01,"NC","ANSON",37007,442,25,316,101,0,421,21,381,3,1,1,22,7
"1337",2021-08-01,"NC","ASHE",37009,512,7,224,281,0,510,2,388,0,5,5,31,2
"1338",2021-08-01,"NC","BEAUFORT",37013,827,18,547,262,0,813,14,568,3,9,9,41,8
"1339",2021-08-01,"NC","BLADEN",37017,976,55,525,396,0,938,38,964,17,6,6,16,22
"1340",2021-08-01,"NC","BRUNSWICK",37019,3061,56,889,2116,0,2998,63,2923,22,17,21,109,27
"1341",2021-08-01,"NC","BUNCOMBE",37021,3878,85,954,2839,17,3825,36,3297,15,58,61,351,28
"1342",2021-08-01,"NC","BURKE",37023,2141,41,276,1824,0,2094,47,1886,0,28,28,123,21
"1343",2021-08-01,"NC","CABARRUS",37025,4472,59,665,3748,0,4426,46,4205,13,24,25,356,11
"1344",2021-08-01,"NC","CALDWELL",37027,1347,5,143,1199,0,1324,23,1215,0,6,6,64,15
"1345",2021-08-01,"NC","CARTERET",37031,1209,4,62,1143,0,1189,20,1109,1,13,14,76,11
"1346",2021-08-01,"NC","CASWELL",37033,341,14,130,197,0,335,6,259,1,0,0,NA,2
"1347",2021-08-01,"NC","CATAWBA",37035,3337,72,388,2877,11,3221,105,2983,19,34,35,329,22
"1348",2021-08-01,"NC","CHATHAM",37037,860,16,203,641,0,846,14,882,2,4,4,15,3
"1349",2021-08-01,"NC","CHEROKEE",37039,922,29,425,468,0,885,37,860,6,13,15,59,14
"1350",2021-08-01,"NC","CLEVELAND",37045,2408,133,282,1993,0,2353,55,2240,17,34,35,188,20
"1351",2021-08-01,"NC","COLUMBUS",37047,1954,84,845,1025,0,1890,64,1703,17,19,20,129,20
"1352",2021-08-01,"NC","CRAVEN",37049,1831,97,274,1460,0,1739,92,1497,5,12,12,177,5
"1353",2021-08-01,"NC","CUMBERLAND",37051,6055,136,2226,3693,12,5974,69,5076,48,90,95,324,64
"1354",2021-08-01,"NC","CURRITUCK",37053,423,10,42,371,0,412,11,332,1,1,1,NA,4
"1355",2021-08-01,"NC","DARE",37055,673,15,525,133,0,668,5,649,0,0,0,13,2
"1356",2021-08-01,"NC","DAVIDSON",37057,3733,95,349,3289,0,3635,98,2976,8,16,16,102,19
"1357",2021-08-01,"NC","DAVIE",37059,780,36,154,590,0,749,31,735,6,3,3,0,8
"1358",2021-08-01,"NC","DUPLIN",37061,1617,50,1033,534,0,1583,34,1453,10,4,4,61,11
"1359",2021-08-01,"NC","DURHAM",37063,4033,41,1360,2632,0,4007,26,3537,4,32,38,238,4
"1360",2021-08-01,"NC","EDGECOMBE",37065,748,8,327,413,0,743,5,639,1,2,4,43,1
"1361",2021-08-01,"NC","FORSYTH",37067,5605,196,1018,4391,26,5487,92,5179,25,78,79,803,35
"1362",2021-08-01,"NC","FRANKLIN",37069,1097,6,275,816,0,1084,13,921,0,1,3,NA,1
"1363",2021-08-01,"NC","GASTON",37071,4735,395,858,3482,25,4638,72,4420,28,49,51,154,46
"1364",2021-08-01,"NC","GRANVILLE",37077,771,10,308,453,0,752,19,679,8,5,6,30,8
"1365",2021-08-01,"NC","GREENE",37079,433,13,250,170,0,393,40,372,2,0,1,NA,3
"1366",2021-08-01,"NC","GUILFORD",37081,6836,166,1839,4831,24,6684,128,6192,41,67,69,262,43
"1367",2021-08-01,"NC","HALIFAX",37083,825,35,255,535,0,805,20,718,2,7,8,48,7
"1368",2021-08-01,"NC","HARNETT",37085,2588,135,1355,1098,0,2552,36,2316,16,15,16,141,19
"1369",2021-08-01,"NC","HAYWOOD",37087,1058,33,366,659,0,1026,32,957,9,9,9,89,16
"1370",2021-08-01,"NC","HENDERSON",37089,1962,24,420,1518,0,1918,44,1807,1,16,17,77,14
"1371",2021-08-01,"NC","HERTFORD",37091,248,4,18,226,0,243,5,214,1,3,3,25,1
"1372",2021-08-01,"NC","HOKE",37093,906,38,265,603,0,891,15,829,3,6,6,79,10
"1373",2021-08-01,"NC","IREDELL",37097,3810,11,303,3496,12,3719,79,3422,11,32,34,285,24
"1374",2021-08-01,"NC","JACKSON",37099,778,9,310,459,0,768,10,664,2,7,7,2,6
"1375",2021-08-01,"NC","JOHNSTON",37101,4449,210,1304,2935,12,4364,73,3980,13,21,23,185,29
"1376",2021-08-01,"NC","LEE",37105,1286,56,369,861,0,1271,15,1278,6,8,8,74,6
"1377",2021-08-01,"NC","LENOIR",37107,1220,44,266,910,0,1191,29,1057,3,11,11,61,7
"1378",2021-08-01,"NC","LINCOLN",37109,1653,18,225,1410,0,1634,19,1576,3,13,13,121,6
"1379",2021-08-01,"NC","MACON",37113,800,28,599,173,0,781,19,578,2,6,6,43,8
"1380",2021-08-01,"NC","MADISON",37115,475,16,283,176,0,452,23,344,0,0,0,NA,3
"1381",2021-08-01,"NC","MARTIN",37117,515,32,183,300,0,493,22,450,4,1,1,13,8
"1382",2021-08-01,"NC","MCDOWELL",37111,1411,26,510,875,0,1351,60,1143,3,7,7,46,16
"1383",2021-08-01,"NC","MECKLENBURG",37119,17159,178,3708,13273,39,16967,153,16812,59,154,165,1238,82
"1384",2021-08-01,"NC","MONTGOMERY",37123,425,19,297,109,0,419,6,364,2,0,0,5,2
"1385",2021-08-01,"NC","MOORE",37125,1769,90,426,1253,13,1709,47,1755,13,41,43,343,23
"1386",2021-08-01,"NC","NASH",37127,1172,56,557,559,0,1148,24,1095,0,9,11,82,8
"1387",2021-08-01,"NC","NEW HANOVER",37129,4735,93,1034,3608,31,4641,63,3929,21,62,63,365,29
"1388",2021-08-01,"NC","ONSLOW",37133,5234,152,2965,2117,0,5145,89,3376,17,23,26,144,29
"1389",2021-08-01,"NC","ORANGE",37135,1190,12,509,669,0,1173,17,1168,1,16,16,188,3
"1390",2021-08-01,"NC","PASQUOTANK",37139,505,5,12,488,0,484,21,424,2,11,11,61,6
"1391",2021-08-01,"NC","PENDER",37141,1392,19,183,1190,0,1360,32,1330,7,1,1,0,12
"1392",2021-08-01,"NC","PERSON",37145,500,11,245,244,0,479,21,499,4,5,5,18,3
"1393",2021-08-01,"NC","PITT",37147,3199,52,700,2447,0,3157,42,3116,18,40,43,206,21
"1394",2021-08-01,"NC","POLK",37149,308,10,148,150,0,297,11,241,2,4,4,21,5
"1395",2021-08-01,"NC","RANDOLPH",37151,2037,49,603,1385,11,1977,49,1838,22,16,17,16,24
"1396",2021-08-01,"NC","RICHMOND",37153,834,44,561,229,0,818,16,792,16,20,20,NA,19
"1397",2021-08-01,"NC","ROBESON",37155,3764,96,386,3282,0,3678,86,3628,34,43,44,214,52
"1398",2021-08-01,"NC","ROCKINGHAM",37157,1349,56,530,763,0,1333,16,1149,18,6,6,49,7
"1399",2021-08-01,"NC","ROWAN",37159,4418,80,846,3492,22,4305,91,3944,25,37,40,176,33
"1400",2021-08-01,"NC","RUTHERFORD",37161,1552,82,869,601,23,1484,45,1218,21,14,14,83,25
"1401",2021-08-01,"NC","SAMPSON",37163,1362,44,821,497,0,1343,19,1236,2,8,8,67,6
"1402",2021-08-01,"NC","SCOTLAND",37165,666,23,415,228,0,657,9,606,7,20,20,219,7
"1403",2021-08-01,"NC","STANLY",37167,1440,72,167,1201,0,1395,45,1303,12,5,5,58,12
"1404",2021-08-01,"NC","STOKES",37169,630,28,397,205,0,620,10,559,1,1,1,1,2
"1405",2021-08-01,"NC","SURRY",37171,1275,18,263,994,0,1230,45,1097,10,26,27,186,19
"1406",2021-08-01,"NC","TRANSYLVANIA",37175,593,17,248,328,0,571,22,540,3,1,1,32,3
"1407",2021-08-01,"NC","UNION",37179,4235,169,1983,2083,0,4143,92,3862,23,36,36,182,35
"1408",2021-08-01,"NC","VANCE",37181,523,11,207,305,0,518,5,436,2,5,5,23,2
"1409",2021-08-01,"NC","WAKE",37183,17201,64,1878,15259,13,17091,97,16257,29,78,85,309,38
"1410",2021-08-01,"NC","WATAUGA",37189,595,6,297,292,0,582,13,454,0,6,6,43,1
"1411",2021-08-01,"NC","WAYNE",37191,2049,54,297,1698,0,1985,64,1456,2,15,21,105,18
"1412",2021-08-01,"NC","WILKES",37193,1471,46,436,989,14,1433,24,1356,12,19,20,69,22
"1413",2021-08-01,"NC","WILSON",37195,1222,71,681,470,0,1175,47,963,12,9,12,90,14
"1414",2021-08-01,"NC","YADKIN",37197,714,19,221,474,0,692,22,599,1,0,0,NA,4
"1415",2021-09-01,"NC","ALAMANCE",37001,3147,150,987,2010,0,3093,54,3174,16,25,27,99,34
"1416",2021-09-01,"NC","ALEXANDER",37003,828,26,331,471,0,812,16,818,15,4,4,NA,15
"1417",2021-09-01,"NC","ANSON",37007,525,18,319,188,0,494,31,565,14,3,3,24,10
"1418",2021-09-01,"NC","ASHE",37009,432,5,202,225,0,428,4,518,1,5,6,39,2
"1419",2021-09-01,"NC","BEAUFORT",37013,1252,19,750,483,0,1241,11,1194,14,17,18,50,13
"1420",2021-09-01,"NC","BLADEN",37017,540,24,298,218,0,532,8,552,19,5,5,17,12
"1421",2021-09-01,"NC","BRUNSWICK",37019,2245,47,807,1391,0,2224,21,2530,33,17,19,95,34
"1422",2021-09-01,"NC","BUNCOMBE",37021,3650,72,840,2738,0,3611,39,3890,52,91,94,400,40
"1423",2021-09-01,"NC","BURKE",37023,2334,30,291,2013,0,2298,36,2502,36,43,48,152,34
"1424",2021-09-01,"NC","CABARRUS",37025,3619,37,584,2998,0,3583,36,3809,33,74,80,280,35
"1425",2021-09-01,"NC","CALDWELL",37027,1586,18,251,1317,0,1570,16,1670,0,15,18,79,16
"1426",2021-09-01,"NC","CARTERET",37031,1210,8,96,1106,0,1196,14,1294,0,16,17,76,9
"1427",2021-09-01,"NC","CASWELL",37033,487,17,194,276,0,472,15,492,3,0,0,NA,4
"1428",2021-09-01,"NC","CATAWBA",37035,3448,58,665,2725,16,3362,70,3585,53,84,87,340,65
"1429",2021-09-01,"NC","CHATHAM",37037,659,13,162,484,0,652,7,635,0,6,6,31,0
"1430",2021-09-01,"NC","CHEROKEE",37039,679,19,277,383,0,649,30,857,23,26,26,45,33
"1431",2021-09-01,"NC","CLEVELAND",37045,2729,121,452,2156,0,2702,27,2814,41,68,69,232,38
"1432",2021-09-01,"NC","COLUMBUS",37047,791,24,365,402,0,763,28,1134,38,31,33,41,35
"1433",2021-09-01,"NC","CRAVEN",37049,2164,114,347,1703,0,2114,50,2376,13,31,32,222,15
